Country,Dimension ,Indicator,Assessment,Criteria ,Explanation ,Source ,URL ,size
Grenada,1. Public Debt Reporting,Information on recent contracted loans,Partial information,3. Partial,Debt Report (pages 7-8).  Financial terms are partially reported,https://www.finance.gd/docs/AnnualBudgetReport2020.pdf,https://www.finance.gd/docs/AnnualBudgetReport2020.pdf,1
St. Vincent and the Grenadines,1. Public Debt Reporting,Information on recent contracted loans,Partial information,3. Partial,Debt portfolio review (pages 11-12). Financial terms are not reported,http://www.finance.gov.vc/finance/,http://www.finance.gov.vc/finance/,1
St. Lucia,1. Public Debt Reporting,Information on recent contracted loans,Partial information,3. Partial,Debt portfolio report (Annex 1). Financial terms are not reported,https://www.finance.gov.lc/programmes/view/129,https://www.finance.gov.lc/programmes/view/129,1
"Gambia, The",1. Public Debt Reporting,Information on recent contracted loans,Partial information,3. Partial,Debt Bulletin (page vi). Financial terms are not reported,http://www.mofea.gm/directorates/loans-and-debt-management,http://www.mofea.gm/directorates/loans-and-debt-management,1
Guyana,1. Public Debt Reporting,Sectorial coverage,Partial coverage,3. Partial,Debt Report (appendix 25). Financial terms are not reported,https://finance.gov.gy/public-debt-annual-report-2020-the-cooperative-republic-of-guyana,https://finance.gov.gy/public-debt-annual-report-2020-the-cooperative-republic-of-guyana,1
Lao PDR,1. Public Debt Reporting,Sectorial coverage,Partial coverage,3. Partial,Coverage limited to CG debt. Direct LG debt is not expected. Non-guaranteed SOE debt is not reported,https://www.mof.gov.la/index.php/en/publications-and-statistics/,https://www.mof.gov.la/index.php/en/publications-and-statistics/,1
Maldives,1. Public Debt Reporting,Sectorial coverage,Partial coverage,3. Partial,Coverage is limited to CG debt. Direct LG debt is not expected. Non-guaranteed SOE debt is not reported,https://www.finance.gov.mv/publications/reports-and-analyses/public-debt-bulletin,https://www.finance.gov.mv/publications/reports-and-analyses/public-debt-bulletin,1
Nepal,1. Public Debt Reporting,Sectorial coverage,Partial coverage,3. Partial,Coverage includes GG. Direct LG debt is not expected. Non-guaranteed SOE debt is not reported. The Annual Status Review Of Public Enterprises Report (2020) could not be downloaded,https://www.mof.gov.np/uploads/document/file/1633341980_Economic%20Survey%20(Engslish)%202020-21.pdf,https://www.mof.gov.np/uploads/document/file/1633341980_Economic%20Survey%20(Engslish)%202020-21.pdf,1
Nicaragua,1. Public Debt Reporting,Sectorial coverage,Partial coverage,3. Partial,Coverage includes GG. Direct LG debt is not expected. Direct domestic non-guaranteed debt is not reported,https://www.bcn.gob.ni/publicaciones/deuda_publica,https://www.bcn.gob.ni/publicaciones/deuda_publica,1
Nigeria,1. Public Debt Reporting,Sectorial coverage,Partial coverage,3. Partial,Coverage includes GG debt. SOE debt (incl. non-guaranteed debt) is not reported,https://www.dmo.gov.ng/debt-profile,https://www.dmo.gov.ng/debt-profile,1
Papua New Guinea,1. Public Debt Reporting,Sectorial coverage,Partial coverage,3. Partial,Coverage includes GG debt. Non-guaranteed SOEs' debt is not reported,https://www.treasury.gov.pg/html/national_budget/files/2013/budget_documents/Related%20Budget%20Documents/2020%20FBO%20Report%20FINAL.pdf,https://www.treasury.gov.pg/html/national_budget/files/2013/budget_documents/Related%20Budget%20Documents/2020%20FBO%20Report%20FINAL.pdf,1
Cabo Verde,1. Public Debt Reporting,Sectorial coverage,Partial coverage,3. Partial,"Coverage includes GG debt. Non-guaranteed SOE debt is not reported. The dedicated report on CLs (incl. SOE debt) presents data prior to the cut-off date (i.e., 2019)",2 links: https://www.mf.gov.cv/documents/92878/0/Boletim+Estat%C3%ADstico+da+D%C3%ADvida+Pública_n+16.pdf/10f4db30-e8c6-c03d-fd3b-7d064f7ffea7?version=1.0&t=1631107428229 AND https://www.mf.gov.cv/web/mf/divulgacao-de-relatorios/-/document_library/NuVIRRL3cT7z/view_file/1458047?_com_liferay_document_library_web_portlet_DLPortlet_INSTANCE_NuVIRRL3cT7z_redirect=https%3A%2F%2Fwww.mf.gov.cv%2Fweb%2Fmf%2Fdivulgacao-de-relatorios%2F-%2Fdocument_library%2FNuVIRRL3cT7z%2Fview%2F1913864%3F_com_liferay_document_library_web_portlet_DLPortlet_INSTANCE_NuVIRRL3cT7z_redirect%3Dhttps%253A%252F%252Fwww.mf.gov.cv%252Fweb%252Fmf%252Fdivulgacao-de-relatorios%252F-%252Fdocument_library%252FNuVIRRL3cT7z%252Fview%252F1904806%253F_com_liferay_document_library_web_portlet_DLPortlet_INSTANCE_NuVIRRL3cT7z_redirect%253Dhttps%25253A%25252F%25252Fwww.mf.gov.cv%25252Fweb%25252Fmf%25252Fdivulgacao-de-relatorios%25252F-%25252Fdocument_library%25252FNuVIRRL3cT7z%25252Fview%25252F89154,https://www.mf.gov.cv/documents/92878/0/Boletim+Estat%C3%ADstico+da+D%C3%ADvida+Pública_n+16.pdf/10f4db30-e8c6-c03d-fd3b-7d064f7ffea7?version=1.0&t=1631107428229,1
Tajikistan,1. Public Debt Reporting,Sectorial coverage,Partial coverage,3. Partial,Coverage includes GG debt. Direct LG and non-guaranteed external SOE debt is not rexpected. But non-guaranteed domestic SOE debt is not reported,http://moliya.tj/wp-content/uploads/2021/10/2-public-debt-report-for-2020.pdf,http://moliya.tj/wp-content/uploads/2021/10/2-public-debt-report-for-2020.pdf,1
Pakistan,1. Public Debt Reporting,Sectorial coverage,Partial coverage,3. Partial,"Coverage includes GG debt, including direct LG debt. Non-guaranteed SOE debt is not reported",http://www.finance.gov.pk/dpco/Debt_Bulletin_June_2021.pdf,http://www.finance.gov.pk/dpco/Debt_Bulletin_June_2021.pdf,1
Somalia,1. Public Debt Reporting,Instrument coverage,Partial coverage,3. Partial,"Coverage includes external debt. Domestic debt is not expected, excpt for legacy domestic government arrears. Guaranteed debt is not expected",https://mof.gov.so/publication/quartley-public-debt-bulletin-quarter-ii-2021,https://mof.gov.so/publication/quartley-public-debt-bulletin-quarter-ii-2021,1
Kiribati,1. Public Debt Reporting,Instrument coverage,Partial coverage,3. Partial,"Coverage includes external debt. Domestic debt is not expected, but guaranteed debt is expected albeit not reported",http://www.mfed.gov.ki/sites/default/files/FINAL%20RB2021_AS%20APPROVED%20BY%20THE%20MM_03.12.2020.pdf,http://www.mfed.gov.ki/sites/default/files/FINAL%20RB2021_AS%20APPROVED%20BY%20THE%20MM_03.12.2020.pdf,1
Papua New Guinea,1. Public Debt Reporting,Instrument coverage,Partial coverage,3. Partial,Coverage includes external and domestic debt.  Guaranteed debt is reported in the MYEFO,2 links: https://www.treasury.gov.pg/html/national_budget/files/2013/budget_documents/Related%20Budget%20Documents/2020%20FBO%20Report%20FINAL.pdf AND https://www.treasury.gov.pg/html/national_budget/files/2013/budget_documents/Related%20Budget%20Documents/2021%20MYEFO.pdf,https://www.treasury.gov.pg/html/national_budget/files/2013/budget_documents/Related%20Budget%20Documents/2020%20FBO%20Report%20FINAL.pdf,1
Nepal,1. Public Debt Reporting,Instrument coverage,Partial coverage,3. Partial,Coverage includes external and domestic debt. Guaranteed debt is not reported,https://www.mof.gov.np/uploads/document/file/1633341980_Economic%20Survey%20(Engslish)%202020-21.pdf,https://www.mof.gov.np/uploads/document/file/1633341980_Economic%20Survey%20(Engslish)%202020-21.pdf,1
Nigeria,1. Public Debt Reporting,Instrument coverage,Partial coverage,3. Partial,Coverage includes external and domestic debt. Guaranteed debt is not reported,https://www.dmo.gov.ng/debt-profile,https://www.dmo.gov.ng/debt-profile,1
Mali,1. Public Debt Reporting,Instrument coverage,Partial coverage,3. Partial,Coverage includes external and domestic debt. Guaranteed debt is not reported,2 links: https://finances.ml/node/327 AND https://finances.ml/node/467,https://finances.ml/node/327,1
"Congo, Rep.",1. Public Debt Reporting,Instrument coverage,Partial coverage,3. Partial,Coverage includes external and domestic debt.  Guaranteed debt is not reported,https://www.finances.gouv.cg/fr/documentation?keys=&term_node_tid_depth=111&field_document_date_value%5Bmin%5D%5Bdate%5D=&field_document_date_value%5Bmax%5D%5Bdate%5D=,https://www.finances.gouv.cg/fr/documentation?keys=&term_node_tid_depth=111&field_document_date_value%5Bmin%5D%5Bdate%5D=&field_document_date_value%5Bmax%5D%5Bdate%5D=,1
Chad,1. Public Debt Reporting,Instrument coverage,Partial coverage,3. Partial,Coverage includes external and domestic debt.  Guaranteed debt is not reported,https://finances.gouv.td/index.php/component/k2/item/627-bulletins-statistiques-de-la-dette-n-4-2020,https://finances.gouv.td/index.php/component/k2/item/627-bulletins-statistiques-de-la-dette-n-4-2020,1
Bangladesh,1. Public Debt Reporting,Instrument coverage,Partial coverage,3. Partial,Coverage includes external and domestic debt. Guaranteed debt by the CG at end-December 2020 is not reported (the MT Macroeconomic Policy Statement for 2020-2021/2022-2023 reports guaranteed debt at end-May 2020),2 sources: https://mof.portal.gov.bd/sites/default/files/files/mof.portal.gov.bd/page/157830c6_9eaa_4ce7_be70_72b67c0f06e5/Quarter%20Debt%20Bulletin%202021-09.pdf AND https://mof.portal.gov.bd/sites/default/files/files/mof.portal.gov.bd/page/ed9e8b19_ccba_4cca_94b1_c40013f7a760/MTMPS_2020-21_English.pdf,https://mof.portal.gov.bd/sites/default/files/files/mof.portal.gov.bd/page/157830c6_9eaa_4ce7_be70_72b67c0f06e5/Quarter%20Debt%20Bulletin%202021-09.pdf,1
Zimbabwe,1. Public Debt Reporting,Instrument coverage,Partial coverage,3. Partial,Coverage includes external and domestic debt.  Domestic guaranteed debt data are limited to debt issued in 2020,http://www.zimtreasury.gov.zw/index.php?option=com_phocadownload&view=category&id=63:debt-management&Itemid=759,http://www.zimtreasury.gov.zw/index.php?option=com_phocadownload&view=category&id=63:debt-management&Itemid=759,1
Bangladesh,1. Public Debt Reporting,Sectorial coverage,Partial coverage,3. Partial,"Coverage includes CG. While direct LG debt is not expected, non-guaranteed SOEs is not reported",https://mof.portal.gov.bd/sites/default/files/files/mof.portal.gov.bd/page/157830c6_9eaa_4ce7_be70_72b67c0f06e5/Quarter%20Debt%20Bulletin%202021-09.pdf,https://mof.portal.gov.bd/sites/default/files/files/mof.portal.gov.bd/page/157830c6_9eaa_4ce7_be70_72b67c0f06e5/Quarter%20Debt%20Bulletin%202021-09.pdf,1
Rwanda,1. Public Debt Reporting,Sectorial coverage,Partial coverage,3. Partial,Coverage includes CG. Direct LG debt is not expected. Non-guaranteed SOEs debt is not reported,https://www.minecofin.gov.rw/1/publications/reports?tx_filelist_filelist%5Baction%5D=list&tx_filelist_filelist%5Bcontroller%5D=File&tx_filelist_filelist%5Bpath%5D=%2Fuser_upload%2FMinecofin%2FPublications%2FREPORTS%2FChief_Economist%2FDebt_Management%2F&cHash=c740c1b388f07e75324a50971292037b,https://www.minecofin.gov.rw/1/publications/reports?tx_filelist_filelist%5Baction%5D=list&tx_filelist_filelist%5Bcontroller%5D=File&tx_filelist_filelist%5Bpath%5D=%2Fuser_upload%2FMinecofin%2FPublications%2FREPORTS%2FChief_Economist%2FDebt_Management%2F&cHash=c740c1b388f07e75324a50971292037b,1
Uzbekistan,1. Public Debt Reporting,Sectorial coverage,Partial coverage,3. Partial,Coverage includes CG debt.  LG debt is not expected. Non-guaranteed SOE debt is not reported,https://nsdp.stat.uz,https://nsdp.stat.uz,1
"Congo, Rep.",1. Public Debt Reporting,Sectorial coverage,Partial coverage,3. Partial,Coverage includes CG debt. Direct LG debt is not expected. Non-guaranteed SOE debt is not reported,https://www.finances.gouv.cg/fr/documentation?keys=&term_node_tid_depth=111&field_document_date_value%5Bmin%5D%5Bdate%5D=&field_document_date_value%5Bmax%5D%5Bdate%5D=,https://www.finances.gouv.cg/fr/documentation?keys=&term_node_tid_depth=111&field_document_date_value%5Bmin%5D%5Bdate%5D=&field_document_date_value%5Bmax%5D%5Bdate%5D=,1
Cambodia,1. Public Debt Reporting,Sectorial coverage,Partial coverage,3. Partial,Coverage includes CG debt. Direct LG debt is not expected. Non-guaranteed domestic SOE debt is not reported,https://gdicdm.mef.gov.kh/en/2021/08/17/10358.html,https://gdicdm.mef.gov.kh/en/2021/08/17/10358.html,1
Togo,1. Public Debt Reporting,Sectorial coverage,Partial coverage,3. Partial,Coverage includes CG debt. Direct LG debt is not expected. Non-guaranteed debt SOE debt is not reported,http://www.togoreforme.com/fr/index.php?option=com_content&view=category&layout=blog&id=48&Itemid=84,http://www.togoreforme.com/fr/index.php?option=com_content&view=category&layout=blog&id=48&Itemid=84,1
Chad,1. Public Debt Reporting,Sectorial coverage,Partial coverage,3. Partial,Coverage includes CG debt. Direct LG debt is not expected. Domestic non-guaranteed SOE debt is not reported,https://finances.gouv.td/index.php/component/k2/item/627-bulletins-statistiques-de-la-dette-n-4-2020,https://finances.gouv.td/index.php/component/k2/item/627-bulletins-statistiques-de-la-dette-n-4-2020,1
Kenya,1. Public Debt Reporting,Sectorial coverage,Partial coverage,3. Partial,Coverage includes CG debt. Direct LG debt is not expected. But non-guaranteed SOE debt is not reported,https://www.treasury.go.ke/monthly-bulletins/,https://www.treasury.go.ke/monthly-bulletins/,1
Guinea-Bissau,1. Public Debt Reporting,Sectorial coverage,Partial coverage,3. Partial,Coverage includes CG debt. Direct LG debt is not expected. But non-guaranteed SOE debt is not reported,https://www.mef.gw/publicacoes/outras/39-boletim-da-divida-publica/file,https://www.mef.gw/publicacoes/outras/39-boletim-da-divida-publica/file,1
"Gambia, The",1. Public Debt Reporting,Sectorial coverage,Partial coverage,3. Partial,Coverage includes CG debt. Direct LG debt is not expected. But non-guaranteed SOE debt is not reported,http://www.mofea.gm/directorates/loans-and-debt-management,http://www.mofea.gm/directorates/loans-and-debt-management,1
Tonga,1. Public Debt Reporting,Sectorial coverage,Partial coverage,3. Partial,Coverage includes CG debt. Direct LG debt is not expected. But non-guaranteed SOE debt is not reported,http://www.finance.gov.to/sites/default/files/2021-05/Budget%20Statement%202021-22%20final%20to%20LA%20english_0.pdf,http://www.finance.gov.to/sites/default/files/2021-05/Budget%20Statement%202021-22%20final%20to%20LA%20english_0.pdf,1
Ghana,1. Public Debt Reporting,Sectorial coverage,Partial coverage,3. Partial,Coverage includes CG debt and some non-guaranteed SOE debt. Direct LG debt is not expected,https://www.mofep.gov.gh/publications/economic-reports,https://www.mofep.gov.gh/publications/economic-reports,1
Ethiopia,1. Public Debt Reporting,Sectorial coverage,Partial coverage,3. Partial,"Coverage includes CG debt and SOEs' external non-guaranteed debt. While direct LG debt is not expected, SOEs' domestic non-guaranteed debt is not reported",https://www.mofed.gov.et/media/filer_public/ee/64/ee64e21c-9b90-481d-ae05-2b9ba1684f65/public_sector_debt_statistical_bulletin_no_38_2016-17__-_2020-21.pdf,https://www.mofed.gov.et/media/filer_public/ee/64/ee64e21c-9b90-481d-ae05-2b9ba1684f65/public_sector_debt_statistical_bulletin_no_38_2016-17__-_2020-21.pdf,1
Mauritania,1. Public Debt Reporting,Sectorial coverage,Partial coverage,3. Partial,Coverage includes CG deb. Direct LG debt is not expected. Non-guaranteed SOE debt is limited to SNIM's debt,https://www.bcm.mr/IMG/pdf/rapport_annuel_2020.pdf,https://www.bcm.mr/IMG/pdf/rapport_annuel_2020.pdf,1
Cameroon,1. Public Debt Reporting,Sectorial coverage,Partial coverage,3. Partial,Coverage includes CG and some non-guaranteed SOE debt. Direct LG debt is not expected,https://www.caa.cm/images/publications/dette-publique/Conjoncture_mensuelle_dette_publique_Cameroun_N-06%20Juin%202021_CAA_final_290721_tr.pdf,https://www.caa.cm/images/publications/dette-publique/Conjoncture_mensuelle_dette_publique_Cameroun_N-06%20Juin%202021_CAA_final_290721_tr.pdf,1
St. Vincent and the Grenadines,1. Public Debt Reporting,Sectorial coverage,Partial coverage,3. Partial,Coverage includes CG and guaranteed SOE debt. Non-guaranteed SOE debt is not included (see footnote 2 of the bulletin). Direct LG debt is not expected,http://www.finance.gov.vc/finance/,http://www.finance.gov.vc/finance/,1
Niger,1. Public Debt Reporting,Sectorial coverage,Partial coverage,3. Partial,Coverage include CG debt. Direct LG debt is not expected. Domestic non-guaranteed SOE debt is not reported,http://www.finances.gouv.ne/index.php/actualites/publications-du-ministere/file/736-rapport-analytique-sur-la-dette-publique-au-titre-de-l-annee-2020,http://www.finances.gouv.ne/index.php/actualites/publications-du-ministere/file/736-rapport-analytique-sur-la-dette-publique-au-titre-de-l-annee-2020,1
Mozambique,1. Public Debt Reporting,Periodicity,Annual,3. Partial,Quarterly publications seems to be discontinued,https://www.mef.gov.mz,https://www.mef.gov.mz,1
Ghana,1. Public Debt Reporting,Periodicity,Annual,3. Partial,Quarterly bulletins seem to be discontinued,2 links: https://www.mofep.gov.gh/publications/economic-reports AND https://www.mofep.gov.gh/index.php/investor-relations/quarterly-public-debt-statistics-bulletin,https://www.mofep.gov.gh/publications/economic-reports,1
Papua New Guinea,1. Public Debt Reporting,Periodicity,Annual,3. Partial,N.A.,2 links: https://www.treasury.gov.pg/html/national_budget/files/2013/budget_documents/Related%20Budget%20Documents/2020%20FBO%20Report%20FINAL.pdf AND https://www.treasury.gov.pg/html/national_budget/files/2013/budget_documents/Related%20Budget%20Documents/2021%20MYEFO.pdf,https://www.treasury.gov.pg/html/national_budget/files/2013/budget_documents/Related%20Budget%20Documents/2020%20FBO%20Report%20FINAL.pdf,1
Timor-Leste,1. Public Debt Reporting,Periodicity,Annual,3. Partial,N.A.,https://www.mof.gov.tl/2022-bb1-panorama-orcamental/?lang=en,https://www.mof.gov.tl/2022-bb1-panorama-orcamental/?lang=en,1
